id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
240615,Somalia,SOM,4.338205,43.06956,"[4.338205, 43.06956]",Recommended figure,Disaster,total,73,2026-01-31,2026-01-25,2026-01-31,2026,40334,Somalia: Drought - Bakool - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Ceel Barde, Bakool, Somalia; Doolow, Gedo, Somalia","4.67388, 43.99833; 4.00253, 42.14079",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-20T16:26:42.730320Z,"Somalia: 73 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 73 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240617,Somalia,SOM,6.76972,47.43083,"[6.76972, 47.43083]",Recommended figure,Disaster,total,11,2026-01-31,2026-01-25,2026-01-31,2026,40337,Somalia: Drought - Mudug - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Gaalkacyo, Mudug, Somalia","6.76972, 47.43083",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:26:42.838877Z,"Somalia: 11 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 11 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240619,Somalia,SOM,1.49095745,42.6707504,"[1.49095745, 42.6707504]",Recommended figure,Disaster,total,28,2026-01-31,2026-01-25,2026-01-31,2026,40330,Somalia: Drought - Middle Juba - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bardera, Baardheere بااردىرآ, Gedo, Jubaland, Somalia; Jilib, Middle Juba, Somalia","2.3372449, 42.2849308; 0.64467, 43.05657",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:26:42.959462Z,"Somalia: 28 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 28 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240620,Somalia,SOM,3.81645,43.43285,"[3.81645, 43.43285]",Recommended figure,Conflict,total,18,2026-01-31,2026-01-25,2026-01-31,2026,40320,Somalia: Unclear/Unknown - Bakool - 01/01/2026,,,2026-01-01,2026-01-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Waajid, Bakool, Somalia","3.81645, 43.43285",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:26:43.027704Z,"Somalia: 18 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 18 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Conflict. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Conflict
240621,Somalia,SOM,7.16241,49.00102,"[7.16241, 49.00102]",Recommended figure,Disaster,total,2426,2026-01-31,2026-01-25,2026-01-31,2026,40337,Somalia: Drought - Mudug - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Jariiban, Mudug, Somalia","7.16241, 49.00102",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:26:43.088105Z,"Somalia: 2,426 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 2426 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240622,Somalia,SOM,3.30914,42.69214,"[3.30914, 42.69214]",Recommended figure,Disaster,total,40,2026-01-31,2026-01-25,2026-01-31,2026,40326,Somalia: Drought - Bay - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Luuq, Gedo, Somalia; Qansax Dheere, Bay, Somalia","3.80315, 42.54417; 2.81513, 42.84011",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:26:43.153318Z,"Somalia: 40 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 40 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240623,Somalia,SOM,3.206,42.35912,"[3.206, 42.35912]",Recommended figure,Disaster,total,93,2026-01-31,2026-01-25,2026-01-31,2026,40327,Somalia: Drought - Gedo - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Garbahaarey, Gedo, Somalia","3.206, 42.35912",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:26:43.208248Z,"Somalia: 93 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 93 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240624,Somalia,SOM,2.3733274499999997,42.6297554,"[2.3733274499999997, 42.6297554]",Recommended figure,Disaster,total,49,2026-01-31,2026-01-25,2026-01-31,2026,40326,Somalia: Drought - Bay - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bardera, Baardheere بااردىرآ, Gedo, Jubaland, Somalia; Diinsoor, Bay, Somalia","2.3372449, 42.2849308; 2.40941, 42.97458",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:33:58.308669Z,"Somalia: 49 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 49 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240625,Somalia,SOM,0.41990500000000003,42.64308,"[0.41990500000000003, 42.64308]",Recommended figure,Disaster,total,8,2026-01-31,2026-01-25,2026-01-31,2026,40330,Somalia: Drought - Middle Juba - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bu'aale, Middle Juba, Somalia; Kismayo, Lower Juba, Somalia","1.19798, 42.7408; -0.35817, 42.54536",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-20T16:33:58.360561Z,"Somalia: 8 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 8 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240626,Somalia,SOM,10.14761,46.68854,"[10.14761, 46.68854]",Recommended figure,Disaster,total,12,2026-01-31,2026-01-25,2026-01-31,2026,40331,Somalia: Drought - Sanaag - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Ceel Afweyn, Sanaag, Somalia","10.14761, 46.68854",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:33:58.402882Z,"Somalia: 12 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 12 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240627,Somalia,SOM,9.74917,48.82194,"[9.74917, 48.82194]",Recommended figure,Disaster,total,51,2026-01-31,2026-01-25,2026-01-31,2026,40331,Somalia: Drought - Sanaag - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Dhahar, Sanaag, Somalia","9.74917, 48.82194",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:33:58.445808Z,"Somalia: 51 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 51 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240629,Somalia,SOM,7.8022,48.39912,"[7.8022, 48.39912]",Recommended figure,Disaster,total,6,2026-01-31,2026-01-25,2026-01-31,2026,40338,Somalia: Drought - Nugaal - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Burtinle, Nugaal, Somalia","7.8022, 48.39912",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:33:58.565621Z,"Somalia: 6 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240630,Somalia,SOM,0.5909,41.78618,"[0.5909, 41.78618]",Recommended figure,Disaster,total,30,2026-01-31,2026-01-25,2026-01-31,2026,40329,Somalia: Drought - Lower Juba - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Afmadow, Lower Juba, Somalia","0.5909, 41.78618",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:33:58.612253Z,"Somalia: 30 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 30 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240631,Somalia,SOM,7.03917,47.22166,"[7.03917, 47.22166]",Recommended figure,Disaster,total,11,2026-01-31,2026-01-25,2026-01-31,2026,40337,Somalia: Drought - Mudug - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Galdogob, Mudug, Somalia","7.03917, 47.22166",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:33:58.655624Z,"Somalia: 11 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 11 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240632,Somalia,SOM,10.625525,48.515795,"[10.625525, 48.515795]",Recommended figure,Disaster,total,11,2026-01-31,2026-01-25,2026-01-31,2026,40331,Somalia: Drought - Sanaag - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Badhan, Sanaag, Somalia; Laasqoray, Sanaag, Somalia","10.71422, 48.33591; 10.53683, 48.69568",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:33:58.701380Z,"Somalia: 11 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 11 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240633,Somalia,SOM,9.92793,47.92169,"[9.92793, 47.92169]",Recommended figure,Disaster,total,12,2026-01-31,2026-01-25,2026-01-31,2026,40332,Somalia: Drought - Sool - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Badhan, Sanaag, Somalia; Xudun District, Sool, Somalia","10.71422, 48.33591; 9.14164, 47.50747",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:33:58.748472Z,"Somalia: 12 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 12 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240634,Somalia,SOM,2.57618745,42.5625204,"[2.57618745, 42.5625204]",Recommended figure,Disaster,total,35,2026-01-31,2026-01-25,2026-01-31,2026,40326,Somalia: Drought - Bay - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bardera, Baardheere بااردىرآ, Gedo, Jubaland, Somalia; Qansax Dheere, Bay, Somalia","2.3372449, 42.2849308; 2.81513, 42.84011",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:33:58.794219Z,"Somalia: 35 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 35 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240635,Somalia,SOM,2.48779,45.6592,"[2.48779, 45.6592]",Recommended figure,Disaster,total,19,2026-01-31,2026-01-25,2026-01-31,2026,40336,Somalia: Drought - Middle Shabelle - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Balcad, Middle Shabele, Somalia","2.48779, 45.6592",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:33:58.837333Z,"Somalia: 19 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 19 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240636,Somalia,SOM,2.3372449,42.2849308,"[2.3372449, 42.2849308]",Recommended figure,Disaster,total,47,2026-01-31,2026-01-25,2026-01-31,2026,40327,Somalia: Drought - Gedo - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bardera, Baardheere بااردىرآ, Gedo, Jubaland, Somalia","2.3372449, 42.2849308",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:33:58.883216Z,"Somalia: 47 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 47 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
